Eigvals	33
3.5922366308762856	2.634717051308701	0.9996872614737161	0.8853475237368722	0.6175740144875282	0.5076961915401845	0.4612335429779712	0.4291002134458019	0.2662126058961009	0.23090381703510696	0.21328931505606427	0.1805751291554359	0.12834182709347194	0.12464774443444257	0.1099122052271451	0.09336064599437369	0.0865807547699766	0.08216447033233487	0.06118987160350712	0.05916755741978479	0.051433740685863684	0.04636503897733543	0.04237751229515817	0.025433737462484673	0.024368779353496545	0.019049012168777905	0.014404843672618817	0.007969269548270297	0.006630599688718047	0.0020617016900534354	0.0	0.0	0.0

Proportion explained	33
0.29925248853964653	0.21948599583475542	0.083279285720222	0.07375417516302178	0.05144721233125728	0.042293803095994766	0.038423216429494006	0.03574633853539479	0.022176931249542724	0.019235520641134148	0.017768138591102215	0.015042872260603394	0.010691559350887652	0.010383822544496914	0.009156273462720077	0.007777440217981978	0.007212639084479253	0.006844739014449396	0.005097442967253563	0.004928973399606984	0.004284705178620972	0.003862455266990783	0.003530273006918261	0.002118766108861801	0.00203004941309462	0.0015868844069824636	0.0012000003783170093	0.0006638826973882731	0.0005523643515864522	0.00017175075719451778	0.0	0.0	0.0

Species	0	0

Site	33	33
L1S105	-0.5245818209174372	0.09982838409828738	0.3236040748397204	0.04138981060818474	0.024387047351834956	-0.010602741027234071	-0.0033223973849481753	-0.016205939883757542	-0.007973914019885602	0.13489977510883153	-0.007583663125770652	0.0009775970394267375	-0.01392955353895126	-0.001240352239234446	0.060818051834998395	0.09736335072345931	0.008675174354165321	-0.033031136323878864	-0.03094924276999255	0.048061971922429655	-0.07404065353158593	-0.0178052644492937	-0.00852424082552748	-0.0017147695868906202	0.012878803093607361	0.005561839048624628	0.005456790224909574	0.03932282761939869	0.030162195125210723	-0.0017042809882822682	-0.0	0.0	0.0
L1S140	-0.5532871595300324	0.11895194883280819	-0.2343389185472874	0.018230446798060466	0.007568436220277744	-0.009088352985283217	-0.004165739215987469	-0.005540697184307608	0.026193801500353216	-0.21446498254171045	0.007757325724057057	-0.0005888760141068297	-0.007200820332681077	0.001419491978976322	0.003632816906973794	0.0014138081910087328	-0.004116655949897509	0.03186254707094121	0.03247924404305532	-0.032822957293504776	-0.03598461402389969	0.05746799214724471	-0.04892371270262191	0.0013954955811335702	0.03334534810877023	-0.0033682240505820828	0.006545889513449621	0.019812819128090835	0.016506515563185484	-0.0015449236618554397	-0.0	0.0	0.0
L1S208	-0.5474646119197845	0.12316956180338286	-0.29732968045974134	0.014142750505099343	0.009484277001889453	-0.014884928228952467	-0.00486103879729955	-0.005115345054524899	-0.0027909885259473116	0.0739655207186253	-0.00181608714717927	-0.005793234969663082	-0.008012937798678439	-0.00030962210201383397	0.028660064567138384	0.07030091525665302	-0.010004703609543442	-0.014546030714006043	-3.792546930337501e-05	0.0456629471792878	-0.11578135381415428	-0.024704185311551198	-0.016560750069999637	0.003267188618366397	-0.015866700725979635	-0.0133885055684372	-0.0013120406841174756	-0.04126868081609077	-0.03065303285145505	0.0018367130107257797	-0.0	0.0	0.0
L1S257	-0.5205385644106395	0.11312056094605488	-0.31179226429722484	0.006836947791306581	0.005718946139499587	-0.009925099782150962	-0.0018977721838565054	0.0026186624820071823	-0.006244185527576383	0.16283169581034715	-0.009824056525156902	-0.00408102312968382	0.0005239896051348986	-0.018587484380414198	0.09240567654433453	0.09331287303916154	-0.01183416617583961	-0.026496475206562377	0.003770742751535456	-0.022466956857229808	0.14582650581555695	0.003170527604603202	0.038300377434512894	-0.005018582050575933	0.002440117471258443	0.004899655554641953	-0.004699255575480627	0.0009473565612445954	0.0003968941011593302	-0.00023034527741568265	-0.0	0.0	0.0
L1S281	-0.5336768819101612	0.11624586395461252	-0.31444955801538776	0.00923498372144115	0.007895764187028196	-0.012498102501686825	-0.0028644954471758613	-0.006718806733740688	-0.009892119843742896	0.1378298708941421	-0.0004496868969701868	-0.005112766199275419	0.0012047230175341185	0.004357415278220687	-0.059193251986355645	-0.1235235783232595	0.004013591376068397	0.048677201730637505	0.028190445960213292	-0.054309472949951976	-0.0043592547473720634	0.05461331970048091	-0.035198330056203785	0.010258333927812507	0.012068649236497158	-0.00791361585536028	0.012222638730264612	0.007492167736258309	0.0027818537220773705	0.0029524130137601775	-0.0	0.0	0.0
L1S57	-0.4982000653515613	0.09693049549672722	0.40064260345744324	0.03730823099848814	0.018267921117700526	-0.012846885128515863	-0.006291247781608618	-0.007721164857289666	-0.011537440658092177	0.059592579302365875	0.007184808047876025	-0.004008463776568583	0.014405044635493207	0.00677915726755424	-0.0651232421304451	-0.09234448496324917	0.010789803998233424	0.0049984055564856935	-0.03364787703790334	-0.0012316462897933571	0.021345809444673493	-0.0478878935759917	0.044732569396099	0.035552797436723835	0.07909107172880632	-0.022166678526780385	0.01647258100952654	-0.015195763676601182	-0.011056324534741988	0.001237991120489305	-0.0	0.0	0.0
L1S76	-0.5120898147639927	0.09990897456446762	0.37913736295459066	0.03452494567681767	0.018243220183287917	-0.010142758112674658	-0.0026837070351874125	-0.013863376632169392	-0.008510666641732341	0.08245322102427857	0.0058202971917767	-0.006368433293304708	0.0031415888196467835	0.00386759160477143	-0.04907032040646367	-0.07817887618339839	0.008132965662313836	0.025947826299612987	0.008157393509607872	-0.014528395496267379	0.0097663704430564	0.02615518539227349	-0.020575323345807774	-0.04137950093732913	-0.09059375864224092	0.02790975690044178	-0.030176590283404647	-0.005947868791845165	-0.0006176683268971837	-0.002696861058730624	-0.0	0.0	0.0
L1S8	-0.4535932649885523	0.09079869579371444	0.4109160261990752	0.03743586283658404	0.007495910675332651	-0.0007015190138383375	-0.00440565512832335	0.00523508260139983	0.02783305467464153	-0.22963679450955699	0.008227523628999025	-0.006137557928949062	0.0007097898826055062	-0.006681468907438364	0.05410581988150179	0.08551182312849535	-0.026910957190964917	-0.008022473411707202	0.047413380465843646	-0.030457790899733883	0.045828482378377985	0.039331701214262195	-0.014833738546778122	0.006691621120076743	-0.0033654691176062995	-0.011732017453095532	0.0045000747288149595	-0.017125628731504042	-0.01641832145088599	0.003015815554745693	-0.0	0.0	0.0
L2S155	0.11453838275542885	-0.33941352450068135	-0.0069389382410610725	0.20076374523754326	-0.3170150963594417	0.15484736074886798	-0.08094565126033437	0.10486661249010147	-0.07275687864231452	0.006089328690292649	0.06710184383241616	-0.022796944952840625	-0.053191136276964826	0.055784006276781574	-0.035432579205566854	0.030676791287266553	-0.04687257162258482	-0.003041513179462683	-0.08427804356377744	-0.022483462239407153	-0.025469913086290468	0.08815823055280722	0.06468423202680458	0.018251712158060228	-0.004133569311463456	0.004914038928417618	-0.007863429625504105	0.01263423346156092	-0.016814828761003042	-0.0024967486008258457	-0.0	0.0	0.0
L2S175	0.1662316928557513	-0.33658019383677795	-0.016227558870080174	0.22541621950627094	-0.028916632294020434	-0.033730978805197154	0.06757176286014155	-0.017590276089708624	0.29352329379583714	0.020680755517917038	-0.08204871152494568	0.06705083380861958	-0.05837726030834208	0.004977104801163931	-0.038622142761973385	0.011853470485326777	-0.027134686813546804	-0.012533503481195786	-0.052122026855572365	-0.0271476246466478	0.016781093206642048	-0.024090196934061014	-0.04045394887803644	0.0034458616624827385	-0.014685556809774299	-0.06463637300330033	-0.0220270937026503	-0.00285082738476588	0.008915256244314279	0.0010279633092530771	-0.0	0.0	0.0
